symbol,most_recent_quarter,shares_outstanding,payout_ratio,profit_margin,operating_margin,return_on_assets,return_on_equity,revenue_per_share,quarterly_revenue_growth,ebitda,diluted_eps,quarterly_earnings_growth,total_cash_per_share,total_debt_to_equity,current_ratio,operating_cash_flow
TRMK,2020-12-30,63410000.0,0.3665,0.2405999999999999,0.2975,0.0107,0.0941,10.47,0.217,-999.0,2.51,0.509,31.25,-999.0,-999.0,65349999.99999999
AC,2020-12-30,3340000.0,0.2299,0.9912,-0.6568,-0.0070999999999999,0.02,0.85,-0.28,-12420000.0,0.84,3.638,17.22,-999.0,10.18,-999.0
TRMT,2020-12-30,8300000.000000001,0.2336,0.6853,0.6911,0.0324,0.1011,1.58,0.569,-999.0,1.08,0.674,1.27,225.23,1.43,6020000.0
TRS,2020-12-30,43230000.0,0.0,-0.1036,0.0935,0.0377,-0.1245,17.67,0.1009999999999999,121720000.0,-1.83,-0.3829999999999999,1.71,66.69,2.57,127410000.0
TRST,2020-12-30,96430000.0,0.5018,0.3176,0.4345,0.0093999999999999,0.0948,1.71,0.012,-999.0,0.54,-0.0069999999999999,10.84,-999.0,-999.0,62160000.0
TRUE,2020-12-30,104090000.0,0.0,0.2747,-0.0069999999999999,-0.0028,-0.0559,2.62,-0.247,3670000.0,0.72,-999.0,2.78,9.6,7.58,39120000.0
TRUP,2020-12-30,39450000.0,0.0,-0.0116,-0.0086,-0.0070999999999999,-0.0245,14.0,0.353,2770000.0,-0.16,-999.0,5.82,0.26,2.22,21540000.0
TRVG,2020-12-30,354160000.0,0.0,-0.9858,0.0,-0.0289999999999999,-0.3147,-999.0,-0.7929999999999999,-999.0,-0.14,-999.0,-999.0,14.02,7.51,-999.0
TREE,2020-12-30,13130000.0,0.0,-0.053,-0.0021,-0.0011,-0.0588,69.96,-0.129,54260000.0,-3.71,-999.0,12.94,194.41,2.65,38570000.0
AFRM,2020-12-30,129790000.0,0.0,-0.1458,-0.177,-999.0,-999.0,11.62,0.57,-77660000.0,-999.0,-999.0,2.02,169.43,9.81,-86620000.0
THFF,2020-12-30,13710000.0,0.2672,0.302,0.3693999999999999,0.0126,0.0933,13.0,0.035,-999.0,3.93,0.096,48.51,-999.0,-999.0,-999.0
ACCO,2020-12-30,94500000.0,0.4,0.0375,0.0753,0.0266999999999999,0.0818,17.44,-0.144,184000000.0,0.65,-0.315,0.38,165.64,1.31,119200000.0
TBPH,2020-12-30,64330000.0,0.0,0.0,-4.1437,-0.424,-999.0,1.15,-0.365,-292040000.0,-4.46,-999.0,4.55,-999.0,3.18,-250400000.0
TCACU,2020-12-30,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.05,1254.01,0.32,-999.0
AMN,2020-12-30,47180000.0,0.0,0.0295,0.0692,0.0483,0.0908,50.47,0.076,259820000.0,1.48,-0.6609999999999999,0.62,116.57,1.26,256830000.0
TCBI,2020-12-30,50470000.0,0.0,0.0832,0.2709,0.0019,0.0233999999999999,15.79,-0.061,-999.0,1.12,-0.066,182.37,-999.0,-999.0,2640000000.0
TCBIL,2020-12-30,50180000.0,-999.0,0.0832,0.2709,0.0019,0.0233999999999999,15.79,-0.061,-999.0,1.12,-0.066,182.37,-999.0,-999.0,2640000000.0
TCBIP,2020-12-30,50180000.0,-999.0,0.0832,0.2709,0.0019,0.0233999999999999,15.79,-0.061,-999.0,1.12,-0.066,182.37,-999.0,-999.0,2640000000.0
TCBK,2020-12-30,29730000.0,0.4074,0.2405,0.3222,0.0092,0.0708,9.01,-0.012,-999.0,2.16,0.034,2.6,-999.0,-999.0,114800000.0
TCDA,2020-12-30,50180000.0,0.0,0.0,0.0,-0.4105,-1.4207,-999.0,-999.0,-236700000.0,-5.293,-999.0,6.16,193.29,9.17,-231190000.0
TCF,2020-12-30,152510000.0,1.0,0.1236999999999999,0.2802,0.0049,0.0403,11.86,-0.122,-999.0,1.4,-0.187,9.41,-999.0,-999.0,121110000.0
TCFC,2020-12-30,5900000.0,0.1825,0.2752,0.4325,0.0084,0.085,9.95,0.173,-999.0,2.74,0.507,13.89,-999.0,-999.0,28080000.0
TCFCP,2020-12-30,-999.0,-999.0,0.1236999999999999,0.2802,0.0049,0.0403,11.86,-0.122,-999.0,2.55,-0.187,9.41,-999.0,-999.0,121110000.0
TCMD,2020-12-30,19510000.0,0.0,-0.0033,0.0021,0.0015,-0.0052,9.67,0.038,3190000.0,-0.03,1.828,2.45,17.15,4.63,2790000.0
THBRU,2020-12-30,-999.0,-999.0,0.0,0.0,-0.0029,0.1003,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,6.0,0.21,-999.0
TCOM,2020-12-30,593070000.0,0.0,-0.1773,0.0,-0.0046,-0.0314,-999.0,-0.4039999999999999,-999.0,-999.0,-0.5,-999.0,56.12,0.99,-999.0
TCPC,2020-12-30,57770000.0,1.0732,0.4147,0.7232,0.0458,0.0926,2.97,-0.103,-999.0,1.23,-999.0,0.35,111.11,0.66,122330000.0
AMK,2020-12-30,72460000.0,0.0,-0.0181,0.0398,0.0089,-0.0089,6.41,-0.001,52320000.0,0.14,-999.0,1.12,11.8,2.69,76950000.0
TCX,2020-12-30,10610000.0,0.0,0.0186,0.0308,0.0137,0.0581,29.39,-0.176,32400000.0,0.54,-0.642,0.78,126.72,0.87,36080000.0
TEAM,2020-12-30,133020000.0,0.0,-0.6585,0.0097,0.0031,-2.2311,7.29,0.2269999999999999,50610000.0,-4.8,-999.0,7.14,585.62,0.73,559580000.0
TECH,2020-12-30,38800000.0,0.2909,0.2189999999999999,0.2312,0.0567999999999999,0.1225,20.77,0.213,234260000.0,4.4,-0.613,7.29,19.93,4.61,249540000.0
TELL,2020-12-30,386590000.0,0.0,0.0,-1.9196,-0.133,-1.5302,0.14,-0.0559999999999999,-54630000.0,-0.787,-999.0,0.2,126.74,0.71,-69970000.0
ACM,2020-12-30,147710000.0,0.0,-0.0151,0.0407,0.0243999999999999,0.07,84.54,0.024,756170000.0,-1.27,-0.357,7.07,99.12,1.15,543660000.0
TENB,2020-12-30,104040000.0,0.0,-0.0971,-0.0819999999999999,-0.0361,-0.3424,4.36,0.217,-25460000.0,-0.42,-999.0,2.81,38.72,1.29,64230000.00000001
TFSL,2020-12-30,280580000.0,3.8621,0.2797,0.3697999999999999,0.0056,0.0487999999999999,1.07,0.039,-999.0,0.29,-0.025,1.81,-999.0,-999.0,116580000.0
TGLS,2020-12-30,47670000.0,0.2115,0.0646,0.1764,0.075,0.1209,8.08,0.01,86710000.0,0.52,0.6940000000000001,1.45,105.41,3.13,71430000.0
TGTX,2020-12-30,137810000.0,0.0,0.0,-1799.9604000000002,-0.4336,-1.0014,0.0,0.0,-273440000.0,-2.42,-999.0,4.31,8.26,6.99,-214510000.0
THBR,2020-12-30,34500000.0,0.0,0.0,0.0,-0.0029,0.1003,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,6.0,0.21,-999.0
TCON,2020-12-30,15480000.0,0.0,0.0,0.0,-0.365,-1.2081,-999.0,-999.0,-16210000.0,-1.87,-999.0,2.33,18.66,3.5,-17040000.0
BCEL,2020-12-30,30120000.0,0.0,0.0,0.0,-0.2375,-0.4025,-999.0,-999.0,-86500000.0,-6.36,-999.0,6.52,0.02,14.3,-66670000.0
BCBP,2020-12-30,17110000.0,0.4911999999999999,0.2498999999999999,0.3836,0.0073,0.0853999999999999,4.85,0.139,-999.0,1.14,0.424,15.34,-999.0,-999.0,-999.0
BCML,2020-12-30,11300000.0,0.0,0.1788,0.2375,0.0065,0.0542,6.41,-0.071,-999.0,1.15,-0.01,26.41,-999.0,-999.0,-999.0
AAL,2020-12-30,639680000.0,-999.0,-0.5125,-0.6378,-0.1133,-999.0,35.83,-0.644,-8750000000.0,-18.36,-999.0,10.73,-999.0,0.67,-6540000000.0
BXRX,2020-12-30,70140000.0,0.0,0.0,-109.7505,-0.5501,-999.0,0.03,-999.0,-53700000.0,-999.0,-999.0,0.43,-999.0,2.03,-44060000.0
BYFC,2020-12-30,19280000.0,0.0,-0.0104,0.0069999999999999,-0.0003,-0.0026,0.46,0.225,-999.0,-0.005,-999.0,3.5,-999.0,-999.0,-39770000.0
BYND,2020-12-30,62940000.0,0.0,-0.1297,-0.0775,-0.0428,-0.1405,6.53,0.035,-19420000.0,-0.85,-999.0,2.53,10.93,3.73,-39990000.0
BZUN,2020-12-30,77760000.0,0.0,0.0481,0.0,0.0397,0.0975999999999999,-999.0,0.2019999999999999,-999.0,0.59,0.6990000000000001,-999.0,37.42,4.17,-999.0
CAC,2020-12-30,14910000.0,0.3342,0.3411,0.441,0.0127,0.1186,11.61,0.126,-999.0,3.95,0.2,9.78,-999.0,-999.0,-999.0
CACC,2020-12-30,17090000.0,0.0,0.4574,0.6051,0.0565,0.1808,51.54,0.006,-999.0,23.47,0.027,0.94,200.23,39.2,985200000.0
CALB,2020-12-30,8150000.0,0.0,0.0977,0.1417,0.0028,0.0323,5.42,0.209,-999.0,0.53,2.085,51.22,-999.0,-999.0,-999.0
CALT,2020-12-30,24970000.0,0.0,0.0,0.0,-0.1975,-0.427,-999.0,-0.991,-999.0,-999.0,-999.0,-999.0,0.07,9.82,-999.0
CAMT,2020-12-30,41140000.0,0.0,0.1397,0.1452,0.0617,0.1198,3.96,0.4639999999999999,24790000.0,0.54,0.664,4.11,-999.0,4.56,-999.0
CAR,2020-12-30,69840000.0,0.0,-0.1266,-0.0287,-0.0048,-2.7305,76.62,-0.373,18000000.0,-9.71,-999.0,9.91,-999.0,0.87,691000000.0
CARA,2020-12-30,49880000.0,0.0,0.0623,0.0399,0.0134,0.0385999999999999,2.85,23.848000000000003,5590000.0,0.18,-999.0,3.63,2.12,10.55,-5490000.0
CARE,2020-12-30,26390000.0,0.0,-0.4075999999999999,0.1912,-0.0112,-0.1003999999999999,4.26,-0.1969999999999999,-999.0,-1.74,-0.184,9.17,-999.0,-999.0,-999.0
CARG,2020-12-30,97720000.0,0.0,0.1406,0.1903,0.1464,0.246,4.89,-0.042,114640000.0,0.68,0.91,2.48,18.71,4.99,156740000.0
CARV,2020-12-30,3330000.0,0.0,-0.2253,-0.209,-0.0075,-0.0983,5.93,0.01,-999.0,-1.34,-999.0,25.97,-999.0,-999.0,-6940000.0
CASA,2020-12-30,84010000.0,0.0,0.0630999999999999,0.0616,0.0323,0.4315,4.71,0.068,42180000.0,0.29,-999.0,1.87,381.36,3.11,53640000.0
CASH,2020-12-30,32250000.0,0.0621,0.2534,0.3134,0.0173,0.141,12.7,0.067,-999.0,3.22,0.331,49.19,-999.0,-999.0,501830000.0
CASS,2020-12-30,14390000.0,0.6243,0.17,0.2208,0.0103,0.0996,10.31,-0.062,43970000.0,1.73,0.006,46.58,2.37,0.94,47780000.0
CATC,2020-12-30,6930000.0,0.4215,0.2259,0.3674,0.0093999999999999,0.0929,22.49,0.442,-999.0,5.03,0.83,10.94,-999.0,-999.0,-999.0
CATM,2020-12-30,45160000.0,0.0,0.0175,0.0697,0.0265,0.0504,24.56,-0.1889999999999999,241300000.0,0.42,-0.241,3.86,224.96,0.97,282350000.0
CATY,2020-12-30,79510000.0,0.4321,0.4257999999999999,0.5945,0.0123,0.0971,6.75,0.009,-999.0,2.87,0.052,17.67,-999.0,-999.0,319960000.0
CBAN,2020-12-30,9500000.0,0.3226,0.162,0.2203999999999999,0.0072,0.0859,7.68,0.3,-999.0,1.24,0.778,19.32,-999.0,-999.0,-999.0
CBFV,2020-12-30,5430000.0,-999.0,-0.2234,0.2996999999999999,-0.0078,-0.0745,8.81,0.009,-999.0,-1.97,-0.342,29.61,-999.0,-999.0,-999.0
CBIO,2020-12-30,30800000.0,0.0,-2.6848,-2.7387,-0.3707999999999999,-0.7789,1.09,-999.0,-57250000.0,-3.06,-999.0,3.59,2.16,5.03,-999.0
CBNK,2020-12-30,13750000.0,0.0,0.1929,0.263,0.0156,0.1765,9.71,0.767,-999.0,1.87,0.91,10.68,-999.0,-999.0,-999.0
BWMX,2020-12-30,34800000.0,0.0,0.0466,0.0,0.4271999999999999,0.5656,-999.0,2.29,-999.0,-999.0,-0.452,-999.0,70.97,1.01,-999.0
BWFG,2020-12-30,7900000.0,0.7467,0.1177999999999999,0.2173,0.0029,0.0329,6.48,0.044,-999.0,0.75,-0.903,52.81,-999.0,-999.0,-999.0
BWEN,2020-12-30,16940000.0,0.0,-0.0075,0.0021,0.0022,-0.0365,11.85,-0.181,6700000.0,-0.09,-999.0,0.2,87.94,1.05,5190000.0
BWB,2020-12-30,28140000.0,0.0,0.3386,0.4440999999999999,0.0105,0.1066,2.81,0.128,-999.0,0.93,-0.419,5.81,-999.0,-999.0,-999.0
BPFH,2020-12-30,82430000.0,0.6545000000000001,0.1528999999999999,0.201,0.0048,0.0535,3.59,0.0289999999999999,-999.0,0.55,0.175,13.82,-999.0,-999.0,60750000.0
BPMC,2020-12-30,57960000.0,0.0,0.3954,0.3889,0.1591,0.3245,14.56,-0.3379999999999999,315270000.0,5.59,-999.0,15.04,6.09,7.09,387040000.0
BPOP,2020-12-30,84260000.0,0.2726,0.244,0.3107999999999999,0.0086,0.0841,24.18,0.04,-999.0,5.87,0.057,144.51,-999.0,-999.0,678770000.0
BPRN,2020-12-30,6780000.0,0.2105,0.2851,0.3823,0.009,0.0682,7.15,0.18,-999.0,2.01,0.211,11.41,-999.0,-999.0,-999.0
BPTS,2020-12-30,11290000.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
BPY,2020-12-30,435780000.0,-999.0,-0.1515,0.4896,0.0202,-0.0475999999999999,14.35,-0.261,3860000000.0,-2.39,-999.0,5.67,142.93,0.28,1330000000.0
BPYPN,2020-12-30,-999.0,-999.0,-0.1515,0.4896,0.0202,-0.0475999999999999,14.35,-0.261,3860000000.0,-999.0,-999.0,5.67,142.93,0.28,1330000000.0
BPYPO,2020-12-30,-999.0,-999.0,-0.1515,0.4896,0.0202,-0.0475999999999999,14.35,-0.261,3860000000.0,2.0,-999.0,5.67,142.93,0.28,1330000000.0
BPYPP,2020-12-30,-999.0,-999.0,-0.1515,0.4896,0.0202,-0.0475999999999999,14.35,-0.261,3860000000.0,-2.39,-999.0,5.67,142.93,0.28,1330000000.0
BPYU,2020-12-30,38440000.0,-999.0,-0.5203,0.0392,0.0015,-0.2404,36.26,-0.319,686110000.0,-999.0,-999.0,5.52,495.42,0.27,-8430000.0
BPYUP,2020-12-30,-999.0,-999.0,-0.5203,0.0392,0.0015,-0.2404,36.26,-0.319,686110000.0,-999.0,-999.0,5.52,495.42,0.27,-8430000.0
BRKL,2020-12-30,78190000.0,0.7667,0.2137,0.3031,0.0056999999999999,0.0504999999999999,2.82,0.095,-999.0,0.6,0.2019999999999999,2.03,-999.0,-999.0,112490000.0
INM,2020-12-30,8050000.000000001,0.0,0.0,0.0,-0.4206,-0.9287,-999.0,-999.0,-7510000.0,-999.0,-999.0,1.43,4.15,4.76,-6380000.0
BRKR,2020-12-30,151560000.0,0.1568999999999999,0.0794,0.1339,0.0572,0.1687999999999999,12.96,0.046,346500000.0,1.02,0.004,4.88,100.0,2.43,332200000.0
BRY,2020-12-30,79930000.0,-999.0,-0.6474,0.1461,0.0237999999999999,-0.3118,5.09,-0.3829999999999999,198500000.0,-3.29,-999.0,1.01,55.11,0.88,196530000.0
BSBK,2020-12-30,14430000.0,0.0,0.1426,0.3825,0.0027,0.0203,1.19,0.293,-999.0,-999.0,0.33,6.34,-999.0,-999.0,-999.0
ADMS,2020-12-30,43070000.0,0.0,-0.7709,-0.526,-0.1735,-999.0,2.63,0.285,-38310000.0,-2.03,-999.0,2.73,-999.0,3.2,-50710000.0
ADPT,2020-12-30,139220000.0,0.0,-1.4863,-1.5533,-0.0942,-0.2225,0.75,0.247,-144340000.0,-1.11,-999.0,4.94,14.51,6.91,-149680000.0
ADTN,2020-12-30,48340000.0,7.2,0.0046999999999999,-0.0063,-0.0037,0.0063,10.55,0.124,13410000.0,0.05,-999.0,1.31,1.44,3.37,-16520000.0
ADUS,2020-12-30,15810000.0,0.0,0.0433,0.0668,0.0418,0.0667,49.04,0.019,63140000.0,2.08,-0.213,9.26,46.21,2.0,109410000.0
ADVM,2020-12-30,97480000.0,0.0,0.0,0.0,-0.209,-0.3857,-999.0,-999.0,-113790000.0,-1.38,-999.0,4.39,7.07,20.82,-79290000.0
BSRR,2020-12-30,15390000.0,0.3448,0.2895,0.38,0.0121999999999999,0.1085,8.05,0.083,-999.0,2.32,-0.033,4.64,-999.0,-999.0,-999.0
BSVN,2020-12-30,9040000.0,0.2,0.4431,0.607,0.0204999999999999,0.1858,4.64,-0.008,-999.0,2.05,0.053,18.83,-999.0,-999.0,-999.0
BSY,2020-12-30,259980000.00000003,0.0713999999999999,0.1576,0.247,0.1167,0.3742,2.77,0.0819999999999999,229000000.0,-999.0,0.426,0.45,86.26,0.73,258340000.0
INMB,2020-12-30,14930000.0,0.0,0.0,-1120.1609,-0.2347,-0.3879999999999999,0.0,-999.0,-999.0,-1.01,-999.0,1.47,0.41,13.5,-8940000.0
BUSE,2020-12-30,54400000.0,0.4809,0.2764,0.412,0.0098999999999999,0.0806,6.65,-0.003,-999.0,1.83,-0.008,13.28,-999.0,-999.0,169300000.0
BRKS,2020-12-30,74220000.0,0.3774,0.0831,0.1101999999999999,0.0406,0.0654,12.68,0.185,167960000.0,1.05,0.993,4.22,7.45,2.99,55850000.0
CBSH,2020-12-30,117080000.0,0.3579,0.2927,0.3646999999999999,0.012,0.1082,10.4,0.094,-999.0,2.91,0.215,26.99,-999.0,-999.0,623990000.0
CBTX,2020-12-30,24590000.0,0.3774,0.2173999999999999,0.2623,0.0070999999999999,0.0487,4.9,-0.039,-999.0,1.06,-0.19,21.3,-999.0,-999.0,40360000.0
CCAP,2020-12-30,28170000.0,0.8283,0.7145,0.8613,0.0457,0.1131,2.76,0.353,-999.0,-999.0,2.755,0.07,84.27,0.95,-61800000.0
CFVIU,2020-12-30,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,446.32,0.14,-999.0
CG,2020-12-30,354190000.0,1.0309,0.1186,0.28,0.0349,0.1298,8.37,2.291,873800000.0,0.97,-999.0,3.35,274.64,1.85,-169200000.0
CGBD,2020-12-30,55050000.0,17.25,0.0375,0.7081000000000001,0.0392,0.0074,3.23,-0.186,-999.0,0.08,0.422,1.24,109.16,2.5,305160000.0
CGC,2020-12-30,380490000.0,0.0,0.0,0.0,-0.0649,-0.4846,-999.0,0.2319999999999999,-999.0,-1.79,-999.0,-999.0,17.92,6.24,-999.0
CGEN,2020-12-30,83680000.0,0.0,0.0,-15.748,-0.205,-0.3757,0.03,-999.0,-30780000.0,-0.37,-999.0,1.48,2.64,12.27,-28320000.0
CGNX,2020-12-30,176030000.0,0.225,0.2171999999999999,0.254,0.0698,0.1346,4.68,0.317,232530000.0,1.0,-0.1369999999999999,2.12,2.08,4.55,242400000.0
CHCO,2020-12-30,15730000.0,0.4108,0.3954,0.4962,0.0166,0.1318,14.19,-0.044,-999.0,5.55,-0.017,36.98,-999.0,-999.0,89800000.0
CHDN,2020-12-30,38480000.0,1.8848,-0.0776999999999999,0.0747,0.0187999999999999,0.0302999999999999,26.62,-0.009,162200000.0,-2.05,3.275,1.78,450.07,0.55,141900000.0
CHFS,2020-12-30,2740000.0,0.0,-2.1282,-2.2884,-0.831,-1.7299,4.51,0.495,-16649999.999999998,-9.6,-999.0,5.28,2.08,5.17,-16570000.0
CHK,2020-12-30,97910000.0,0.0,-1.8795,-1.6399,-0.4661,-999.0,529.93,-0.359,1460000000.0,-999.0,-999.0,2.85,-999.0,0.33,1160000000.0
CHKP,2020-12-30,140200000.0,0.0,0.41,0.4379,0.0974,0.2407,14.7,0.036,924700000.0,5.96,-0.006,12.31,0.95,1.48,1150000000.0
CHMA,2020-12-30,57840000.0,0.0,0.0,-63.8779,-0.3209,-0.8423,0.02,-999.0,-70480000.0,-1.432,-999.0,2.34,1.21,9.17,-75330000.0
CFMS,2020-12-30,176500000.0,0.0,-0.3533,-0.3652,-0.2182,-1.7528,0.96,-0.16,-20720000.0,-0.339,-999.0,0.3,271.1,1.73,-999.0
CHMG,2020-12-30,4700000.0,0.2594,0.2414,0.3188,0.0095,0.1008,16.62,0.104,-999.0,4.01,0.245,23.12,-999.0,-999.0,-999.0
CHRS,2020-12-30,72790000.0,0.0,0.2779,0.3285,0.1562,0.6849,6.66,-0.108,159210000.0,1.62,-0.753,7.43,148.45,5.27,154140000.0
IMVT,2020-12-30,97970000.0,0.0,0.0,0.0,-0.2175,-0.3796,-999.0,-999.0,-97330000.0,-999.0,-999.0,4.31,0.84,26.05,-83880000.0
CHX,2020-12-30,200460000.0,0.0,-0.3914999999999999,0.0163,0.0072,-0.5605,12.81,1.85,245370000.0,-999.0,-999.0,1.0,65.6,2.03,310040000.0
CIDM,2020-12-30,165950000.0,0.0,-1.958,-0.3278,-0.0675,-999.0,0.31,-0.135,-2420000.0,-0.609,-999.0,0.16,232.77,0.79,-14330000.0
CIGI,2020-12-30,38720000.0,0.0819999999999999,0.0176,0.0634,0.0356999999999999,0.0992,69.7,-0.016,302560000.0,1.22,-0.3,4.3,121.78,0.94,166480000.0
AEIS,2020-12-30,38300000.0,0.0,0.0951,0.1405,0.0782,0.1810999999999999,36.95,0.0969999999999999,246690000.0,3.5,3.076,12.61,53.65,3.31,201240000.0
AEMD,2020-12-30,12090000.0,0.0,0.0,-8.911200000000001,-0.5338,-0.9728,0.08,0.511,-7370000.0,-0.706,-999.0,1.0,0.59,9.97,-6150000.0
AEPPZ,2020-12-30,-999.0,-999.0,0.1475,0.2082,0.0248,0.1077999999999999,30.09,-0.001,5680000000.0,-999.0,1.837,1.2,167.13,0.44,3830000000.0
AERI,2020-12-30,46920000.0,0.0,-2.2024,-1.8727,-0.2276999999999999,-1.9181,1.81,0.001,-121530000.0,-3.99,-999.0,5.12,940.85,3.18,-64690000.0
AEY,2020-12-30,12370000.0,0.0,-0.3588,-0.1928,-0.1668,-0.8382,4.22,-0.087,-8050000.000000001,-1.513,-999.0,0.44,77.73,1.78,-5360000.0
AFIN,2020-12-30,108840000.0,-999.0,-0.1043999999999999,0.173,0.0093,-0.0187999999999999,2.82,0.013,181920000.0,-0.43,-999.0,0.95,105.38,6.68,92720000.0
AFINO,2020-12-30,-999.0,-999.0,-0.1043999999999999,0.173,0.0093,-0.0187999999999999,2.82,0.013,181920000.0,-999.0,-999.0,0.95,105.38,6.68,92720000.0
CHNG,2020-12-30,304770000.0,0.0,-0.3972,-0.0507,-0.0125,-0.3727,8.48,-999.0,-999.0,-0.77,-0.957,0.45,153.44,1.05,333310000.0
BOTJ,2020-12-30,4340000.0,0.2435,0.1483,0.2296,0.0063,0.0776999999999999,7.73,0.179,-999.0,1.15,0.125,23.25,-999.0,-999.0,-999.0
INBK,2020-12-30,9800000.0,0.0803,0.3202,0.4153,0.0070999999999999,0.0926,9.35,0.414,-999.0,2.99,0.563,42.83,-999.0,-999.0,-999.0
CFIIU,2020-12-30,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,3.2,49.51,-999.0
CCB,2020-12-30,11950000.0,0.0,0.2651,0.3440999999999999,0.0105,0.1146,4.79,0.304,-999.0,1.24,0.292,13.67,-999.0,-999.0,-999.0
CCBG,2020-12-30,16840000.0,0.3032,0.1557,0.2627,0.0124,0.1317,12.09,0.346,-999.0,1.88,-0.096,55.17,-999.0,-999.0,-48610000.0
CCLP,2020-12-30,47350000.0,-999.0,-0.2448,0.0433,0.0107,-5.322,6.29,-0.424,93010000.0,-1.54,-999.0,0.35,-999.0,1.63,-999.0
CCMP,2020-12-30,29170000.0,0.3826,0.1211,0.2001,0.0595,0.127,38.48,0.017,352900000.0,4.6,-0.182,9.56,84.66,3.8,293200000.0
CCNE,2020-12-30,16830000.0,0.3452,0.2221,0.3754999999999999,0.0077,0.0908,9.21,0.255,-999.0,1.97,-0.247,32.23,-999.0,-999.0,28760000.0
CCNEP,2020-12-30,-999.0,-999.0,0.2221,0.3754999999999999,0.0077,0.0908,9.21,0.255,-999.0,-999.0,-0.247,32.23,-999.0,-999.0,28760000.0
INGN,2020-12-30,22250000.0,0.0,-0.0189,-0.039,-0.0165,-0.0168,14.03,-0.063,6560000.0,-0.27,-999.0,10.39,2.86,5.39,37010000.0
CCOI,2020-12-30,47220000.0,21.3462,0.0112,0.1935,0.0692,-999.0,12.03,0.027,190470000.0,0.13,-999.0,8.31,-999.0,4.83,140320000.0
CCRN,2020-12-30,37510000.0,0.0,-0.0155,0.0195,0.0276,-0.0762999999999999,23.18,0.002,25890000.0,-0.36,-999.0,0.04,50.38,1.96,27200000.0
CCXI,2020-12-30,69610000.0,0.0,-0.8531,-0.8503000000000001,-0.0947,-0.2451,0.99,-0.5660000000000001,-54380000.0,-0.84,-999.0,6.27,16.58,8.56,-81140000.0
CDEV,2020-12-30,278920000.0,0.0,-1.1764,-1.4486,-0.1234,-0.2332999999999999,2.09,-0.422,208880000.0,-2.462,-999.0,0.02,41.18,0.5,171380000.0
CDK,2020-12-30,121760000.0,0.2632,0.1168999999999999,0.2663,0.1101999999999999,-999.0,15.97,-0.0279999999999999,619400000.0,1.86,2.063,0.52,-999.0,1.49,369600000.0
INDB,2020-12-30,33020000.000000004,0.5055,0.2847,0.3786,0.0098999999999999,0.0711,12.8,-0.064,-999.0,3.64,-0.27,44.95,-999.0,-999.0,64640000.0
CDLX,2020-12-30,27900000.0,0.0,-0.2965,-0.2726,-0.0984,-0.3689,6.87,-0.032,-44110000.0,-2.04,-999.0,10.51,119.68,4.74,-7600000.0
CDTX,2020-12-30,48040000.0,0.0,0.0,-5.954199999999999,-0.6940999999999999,-2.9706,0.29,1.055,-71560000.0,-1.802,-999.0,0.75,74.31,1.48,-54410000.0
CDXS,2020-12-30,64400000.00000001,0.0,-0.3477,-0.3464,-0.0806,-0.1742,1.16,0.128,-21820000.0,-0.4,-999.0,2.33,14.67,7.38,-16460000.0
CECE,2020-12-30,35350000.0,0.0,0.026,0.0661,0.0315,0.0412,8.95,-0.073,30810000.0,0.23,-0.7879999999999999,1.02,44.96,1.68,4420000.0
CELC,2020-12-30,12020000.0,0.0,0.0,0.0,-0.3594,-0.6112,-999.0,-999.0,-9170000.0,-0.92,-999.0,1.13,2.24,10.27,-7150000.0
CENX,2020-12-30,90060000.0,0.0,-0.0768,-0.0501,-0.0347,-0.2019,17.93,-0.106,2500000.0,-1.38,-999.0,0.91,62.3,1.9,42900000.0
CEVA,2020-12-30,22810000.0,0.0,-0.0237,-0.0076,-0.0016,-0.0093,4.54,-0.006,5060000.0,-0.11,-0.7929999999999999,5.71,3.35,5.95,15160000.0
CFB,2020-12-30,51650000.0,0.0,0.1093,0.2451,0.0024,0.0206,2.21,0.68,-999.0,0.83,-999.0,7.76,-999.0,-999.0,80450000.0
CFBK,2020-12-30,5300000.0,0.0067,0.3851,0.4796,0.0250999999999999,0.3102,12.75,0.913,-999.0,4.47,1.431,33.77,-999.0,-999.0,-999.0
CFFI,2020-12-30,3680000.0,0.2507999999999999,0.173,0.2542999999999999,0.012,0.1247,35.04,0.539,-999.0,6.06,0.833,26.99,-999.0,-999.0,-80370000.0
CFFN,2020-12-30,138810000.0,0.7556,0.3328,0.4263,0.0065,0.0472,1.33,-0.066,-999.0,0.44,-0.161,1.24,-999.0,-999.0,85320000.0
CFFVU,2020-12-30,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,153.66,0.19,-999.0
